Transaction_ID,Customer_ID,Brand,Age_Group,Gender,City_Tier,City,Sales_Channel,Season,Product_Category,Unit_Price_INR,Quantity,Subtotal_INR,Discount_Pct,Final_Amount_INR,Rating,Review_Count,Payment_Method,Purchase_Frequency,Repeat_Purchase
TXN35025164,CUST362475,Westside,25-34,Female,Tier 1,Pune,Offline,Monsoon,Footwear,1690,2,3380,10,3042,3.9,7,UPI,One-time,0
TXN17336412,CUST822416,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Winter,Dresses,1550,1,1550,35,1008,3.9,3,Card,One-time,0
TXN61834571,CUST318785,Westside,18-24,Male,Tier 2,Indore,Offline,Winter,Shirts,1180,1,1180,5,1121,4.4,7,UPI,One-time,0
TXN30564351,CUST202255,Westside,25-34,Female,Tier 1,Pune,Offline,Winter,Footwear,1610,1,1610,40,966,3.9,9,Cash,Occasional,1
TXN08359951,CUST228350,Zudio,35-44,Male,Tier 1,Delhi,Offline,Monsoon,Shirts,890,3,2670,15,2270,4.5,11,Cash,One-time,0
TXN77042405,CUST014696,Zudio,35-44,Female,Tier 1,Chennai,Offline,Winter,Jeans,1430,1,1430,10,1287,4.2,9,UPI,Occasional,1
TXN11999162,CUST806948,Zudio,18-24,Female,Tier 2,Coimbatore,Offline,Summer,Trousers,1250,1,1250,30,875,4.4,6,Card,Regular,1
TXN88086730,CUST506639,Zudio,18-24,Female,Tier 1,Chennai,Online,Festive,Shirts,790,2,1580,20,1264,4.4,26,Wallet,Occasional,1
TXN53594132,CUST176604,Zudio,25-34,Female,Tier 3,Jodhpur,Offline,Summer,Accessories,510,1,510,30,357,5.0,4,Wallet,Occasional,1
TXN17228505,CUST904920,Zudio,55+,Male,Tier 1,Chennai,Offline,Winter,Dresses,1690,1,1690,5,1606,4.2,8,Cash,Regular,1
TXN05229956,CUST599924,Zudio,45-54,Male,Tier 2,Surat,Offline,Summer,T-Shirts,620,1,620,25,465,3.4,6,Cash,One-time,0
TXN74672927,CUST032298,Westside,25-34,Female,Tier 2,Patna,Offline,Summer,Jeans,1780,2,3560,0,3560,4.3,10,Cash,One-time,0
TXN38169685,CUST344378,Westside,25-34,Male,Tier 2,Lucknow,Offline,Summer,Footwear,1620,1,1620,5,1539,4.1,10,Card,One-time,0
TXN13724235,CUST533723,Zudio,18-24,Female,Tier 2,Lucknow,Offline,Festive,Accessories,340,2,680,10,612,4.1,2,Card,Occasional,1
TXN19366751,CUST425258,Westside,25-34,Female,Tier 1,Pune,Online,Summer,Accessories,600,1,600,20,480,4.6,12,Wallet,Regular,1
TXN38917268,CUST364206,Zudio,18-24,Female,Tier 2,Nagpur,Offline,Winter,T-Shirts,600,1,600,30,420,4.3,10,UPI,Occasional,1
TXN42621177,CUST421485,Zudio,18-24,Other,Tier 2,Coimbatore,Offline,Festive,Footwear,1200,1,1200,20,960,3.7,4,Card,One-time,0
TXN81786675,CUST911592,Westside,55+,Male,Tier 3,Agra,Online,Festive,Jeans,1710,1,1710,20,1368,4.2,19,UPI,Regular,1
TXN24842845,CUST383614,Zudio,18-24,Female,Tier 1,Chennai,Offline,Festive,Kids Wear,630,1,630,10,567,3.5,8,UPI,One-time,0
TXN92743268,CUST182102,Zudio,25-34,Male,Tier 2,Vadodara,Offline,Festive,Dresses,1520,2,3040,40,1824,4.5,8,UPI,Frequent,1
TXN92068829,CUST070634,Zudio,45-54,Female,Tier 2,Surat,Offline,Summer,Footwear,1270,1,1270,20,1016,3.4,9,Cash,Regular,1
TXN27697846,CUST378734,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Monsoon,Trousers,1160,1,1160,10,1044,4.9,5,Cash,Occasional,1
TXN81674281,CUST072050,Westside,18-24,Male,Tier 3,Gwalior,Offline,Winter,Kids Wear,1040,1,1040,10,936,5.0,7,Wallet,Regular,1
TXN02021584,CUST233273,Zudio,35-44,Female,Tier 3,Amritsar,Offline,Summer,Accessories,460,1,460,5,437,4.4,6,UPI,One-time,0
TXN25782003,CUST132751,Westside,25-34,Male,Tier 1,Ahmedabad,Offline,Festive,Dresses,2080,1,2080,20,1664,3.4,9,Card,Frequent,1
TXN53037872,CUST831550,Zudio,18-24,Male,Tier 1,Kolkata,Offline,Festive,Ethnic Wear,1760,1,1760,25,1320,4.8,6,UPI,Frequent,1
TXN06565498,CUST359186,Westside,35-44,Female,Tier 3,Dehradun,Online,Summer,Footwear,1570,1,1570,10,1413,3.9,16,UPI,Regular,1
TXN95095178,CUST883565,Westside,25-34,Female,Tier 1,Ahmedabad,Offline,Monsoon,Footwear,1560,1,1560,15,1326,3.9,12,Cash,Regular,1
TXN52118045,CUST481914,Zudio,55+,Female,Tier 3,Ranchi,Online,Winter,Jeans,1620,3,4860,25,3645,4.6,18,UPI,Occasional,1
TXN56691086,CUST311903,Zudio,45-54,Female,Tier 1,Bengaluru,Offline,Summer,T-Shirts,670,1,670,35,436,2.7,9,Cash,Occasional,1
TXN37296501,CUST087451,Zudio,25-34,Male,Tier 1,Kolkata,Offline,Winter,Dresses,1720,1,1720,5,1634,4.3,7,Cash,Frequent,1
TXN17068080,CUST197271,Zudio,45-54,Male,Tier 2,Vadodara,Offline,Monsoon,Shirts,930,1,930,20,744,4.1,9,Cash,One-time,0
TXN28729774,CUST067515,Zudio,35-44,Male,Tier 1,Kolkata,Offline,Winter,T-Shirts,740,1,740,5,703,3.6,7,UPI,Occasional,0
TXN34126197,CUST374927,Zudio,25-34,Female,Tier 2,Bhopal,Offline,Summer,Shirts,1000,1,1000,25,750,3.4,8,UPI,Frequent,1
TXN34299902,CUST589366,Zudio,25-34,Male,Tier 1,Hyderabad,Offline,Summer,Dresses,1640,1,1640,10,1476,4.1,9,Cash,Occasional,0
TXN31030110,CUST226338,Westside,25-34,Female,Tier 2,Patna,Offline,Monsoon,Shirts,1360,3,4080,30,2856,4.4,11,Card,Regular,1
TXN63591562,CUST914460,Zudio,18-24,Female,Tier 1,Chennai,Offline,Summer,Jeans,1320,1,1320,10,1188,4.6,9,Card,One-time,0
TXN96175049,CUST558174,Zudio,25-34,Female,Tier 1,Bengaluru,Online,Summer,Shirts,840,1,840,0,840,4.1,18,Wallet,One-time,0
TXN42457426,CUST373349,Zudio,45-54,Male,Tier 3,Agra,Offline,Monsoon,Dresses,1530,1,1530,10,1377,3.4,8,Card,Occasional,1
TXN12898184,CUST122170,Westside,18-24,Female,Tier 1,Hyderabad,Offline,Summer,Dresses,2120,1,2120,15,1802,3.5,9,Cash,Regular,1
TXN56804433,CUST070524,Zudio,25-34,Female,Tier 3,Nashik,Offline,Winter,T-Shirts,710,1,710,30,497,4.5,12,UPI,One-time,0
TXN81843893,CUST817174,Zudio,35-44,Female,Tier 3,Nashik,Offline,Summer,Ethnic Wear,1770,1,1770,5,1682,4.4,4,Cash,One-time,0
TXN32512594,CUST756190,Zudio,18-24,Male,Tier 1,Delhi,Offline,Summer,Jeans,1420,2,2840,20,2272,3.9,6,Card,Occasional,1
TXN57669268,CUST976013,Zudio,35-44,Female,Tier 2,Vadodara,Offline,Winter,Shirts,820,1,820,5,779,4.1,3,Cash,Regular,1
TXN26584428,CUST748316,Zudio,18-24,Female,Tier 1,Kolkata,Online,Summer,Ethnic Wear,1610,1,1610,5,1530,3.9,19,UPI,Regular,1
TXN02359581,CUST483492,Zudio,18-24,Male,Tier 1,Ahmedabad,Online,Monsoon,Ethnic Wear,1470,1,1470,15,1250,3.2,19,UPI,One-time,0
TXN51525556,CUST646222,Westside,35-44,Female,Tier 1,Mumbai,Offline,Summer,T-Shirts,880,1,880,10,792,4.1,8,Wallet,Occasional,0
TXN30162938,CUST502988,Zudio,35-44,Male,Tier 1,Pune,Offline,Festive,Kids Wear,740,1,740,10,666,4.2,8,Card,One-time,0
TXN60543264,CUST313355,Zudio,45-54,Male,Tier 3,Agra,Offline,Festive,Ethnic Wear,2010,1,2010,10,1809,4.5,11,Wallet,One-time,0
TXN26979679,CUST846725,Westside,35-44,Female,Tier 2,Bhopal,Offline,Festive,Kids Wear,1040,3,3120,25,2340,4.5,7,Wallet,One-time,0
TXN98971724,CUST374463,Zudio,18-24,Female,Tier 2,Indore,Offline,Winter,Accessories,390,1,390,25,292,5.0,10,Cash,Occasional,1
TXN28843368,CUST642445,Westside,25-34,Female,Tier 1,Mumbai,Online,Summer,Shirts,1150,1,1150,10,1035,4.3,15,Wallet,Occasional,1
TXN81663943,CUST321359,Zudio,35-44,Male,Tier 1,Kolkata,Offline,Festive,T-Shirts,640,1,640,30,448,4.2,7,Cash,One-time,0
TXN03894949,CUST496681,Zudio,25-34,Male,Tier 2,Coimbatore,Online,Festive,Footwear,1180,1,1180,40,708,4.9,19,UPI,Occasional,0
TXN45383277,CUST785069,Westside,25-34,Male,Tier 1,Hyderabad,Online,Festive,Jeans,1750,2,3500,35,2275,4.6,20,UPI,Occasional,1
TXN17975783,CUST657843,Zudio,45-54,Male,Tier 3,Ranchi,Offline,Winter,Accessories,400,1,400,5,380,4.1,6,UPI,One-time,0
TXN42007126,CUST569013,Zudio,45-54,Other,Tier 1,Ahmedabad,Offline,Summer,Shirts,890,1,890,10,801,4.4,5,Cash,One-time,0
TXN21759755,CUST671447,Westside,55+,Male,Tier 1,Bengaluru,Offline,Festive,Kids Wear,1320,3,3960,25,2970,3.8,8,Cash,One-time,0
TXN09819235,CUST257262,Westside,45-54,Male,Tier 3,Jodhpur,Offline,Summer,Footwear,1510,1,1510,10,1359,5.0,10,Cash,Occasional,1
TXN87735396,CUST068250,Zudio,35-44,Male,Tier 2,Coimbatore,Online,Summer,Accessories,450,1,450,0,450,4.9,16,Wallet,Occasional,1
TXN05351663,CUST793141,Zudio,45-54,Male,Tier 2,Nagpur,Offline,Monsoon,Trousers,1300,2,2600,15,2210,4.1,3,Cash,Occasional,0
TXN06903098,CUST764566,Westside,18-24,Male,Tier 2,Vadodara,Online,Winter,Ethnic Wear,2110,1,2110,15,1794,2.9,15,Wallet,One-time,0
TXN22990372,CUST464997,Zudio,18-24,Female,Tier 2,Indore,Offline,Winter,Shirts,990,1,990,5,940,4.4,2,UPI,Occasional,1
TXN21462525,CUST848641,Westside,25-34,Male,Tier 2,Indore,Offline,Monsoon,T-Shirts,780,2,1560,5,1482,4.5,5,Card,One-time,0
TXN79770740,CUST710419,Zudio,35-44,Female,Tier 1,Pune,Offline,Winter,Kids Wear,830,1,830,5,788,3.4,6,UPI,One-time,0
TXN37400226,CUST622409,Zudio,25-34,Male,Tier 3,Agra,Offline,Winter,Shirts,910,1,910,25,682,5.0,2,UPI,Frequent,1
TXN87259630,CUST719942,Westside,55+,Male,Tier 1,Pune,Offline,Monsoon,Shirts,1210,3,3630,10,3267,4.4,6,Card,One-time,0
TXN20134075,CUST069761,Zudio,35-44,Male,Tier 2,Patna,Offline,Summer,Ethnic Wear,1830,1,1830,5,1738,4.3,7,UPI,One-time,0
TXN97347149,CUST356656,Westside,25-34,Male,Tier 3,Ranchi,Offline,Festive,Kids Wear,1090,1,1090,25,818,3.7,2,Cash,Occasional,0
TXN13380669,CUST603344,Westside,25-34,Female,Tier 3,Raipur,Offline,Winter,Jeans,1870,1,1870,5,1776,4.0,8,UPI,One-time,0
TXN89009003,CUST277057,Zudio,35-44,Female,Tier 2,Coimbatore,Offline,Festive,Trousers,1120,1,1120,20,896,4.9,7,UPI,Regular,1
TXN13146791,CUST363129,Zudio,18-24,Female,Tier 1,Hyderabad,Offline,Festive,Footwear,1080,1,1080,25,810,4.5,8,Card,Regular,1
TXN51698405,CUST170333,Zudio,45-54,Male,Tier 1,Chennai,Offline,Festive,Kids Wear,820,2,1640,10,1476,3.9,3,Wallet,One-time,0
TXN16819061,CUST489157,Zudio,35-44,Male,Tier 2,Indore,Offline,Winter,Footwear,1200,1,1200,40,720,4.6,5,Cash,Frequent,1
TXN11047542,CUST075794,Zudio,55+,Female,Tier 2,Bhopal,Offline,Monsoon,Ethnic Wear,1530,2,3060,5,2907,4.0,4,Wallet,Occasional,1
TXN26592181,CUST125379,Zudio,35-44,Male,Tier 2,Nagpur,Offline,Summer,Shirts,780,1,780,30,546,4.9,4,Cash,One-time,0
TXN71168134,CUST060459,Westside,25-34,Male,Tier 2,Lucknow,Offline,Festive,Jeans,1800,3,5400,25,4050,4.7,10,UPI,One-time,0
TXN85851109,CUST012074,Westside,35-44,Female,Tier 2,Surat,Offline,Winter,Jeans,1810,1,1810,20,1448,4.3,7,UPI,Occasional,0
TXN82420859,CUST530322,Zudio,35-44,Male,Tier 1,Ahmedabad,Offline,Winter,T-Shirts,660,2,1320,20,1056,3.8,7,UPI,One-time,0
TXN60574633,CUST714614,Zudio,25-34,Male,Tier 2,Patna,Online,Festive,Accessories,540,1,540,20,432,4.0,20,Card,One-time,0
TXN58287609,CUST036886,Zudio,25-34,Male,Tier 1,Chennai,Offline,Winter,Dresses,1710,2,3420,15,2907,4.5,2,UPI,Regular,1
TXN63947553,CUST923982,Zudio,25-34,Male,Tier 1,Mumbai,Offline,Winter,Jeans,1390,1,1390,5,1320,3.3,3,Wallet,Occasional,0
TXN92749079,CUST228279,Zudio,18-24,Female,Tier 1,Hyderabad,Online,Festive,T-Shirts,760,1,760,10,684,3.4,19,UPI,One-time,0
TXN68483081,CUST692637,Westside,18-24,Female,Tier 1,Hyderabad,Offline,Summer,Jeans,1810,2,3620,20,2896,4.3,6,Wallet,One-time,0
TXN70502963,CUST027231,Zudio,18-24,Female,Tier 1,Ahmedabad,Offline,Monsoon,Jeans,1340,2,2680,20,2144,4.4,7,Cash,One-time,0
TXN32809071,CUST988204,Westside,25-34,Male,Tier 1,Mumbai,Offline,Summer,Jeans,1790,1,1790,0,1790,4.5,5,Wallet,One-time,0
TXN77974291,CUST757095,Zudio,25-34,Male,Tier 2,Indore,Offline,Festive,Shirts,1040,1,1040,40,624,4.1,5,Card,Frequent,1
TXN63643665,CUST126480,Zudio,25-34,Male,Tier 1,Hyderabad,Offline,Festive,Trousers,1190,1,1190,10,1071,3.5,11,UPI,Occasional,0
TXN52420270,CUST836135,Zudio,45-54,Male,Tier 2,Surat,Offline,Monsoon,Jeans,1430,1,1430,10,1287,5.0,5,Cash,One-time,0
TXN23803882,CUST359031,Westside,25-34,Male,Tier 1,Pune,Offline,Monsoon,Dresses,2080,1,2080,30,1456,3.7,5,Cash,Regular,1
TXN01812902,CUST890792,Zudio,25-34,Male,Tier 3,Raipur,Online,Winter,Jeans,1430,1,1430,20,1144,3.1,14,Card,One-time,0
TXN58236965,CUST550569,Zudio,35-44,Male,Tier 3,Nashik,Offline,Winter,Footwear,1290,1,1290,25,968,4.0,9,Card,Occasional,1
TXN13741451,CUST959324,Zudio,25-34,Female,Tier 2,Indore,Offline,Festive,Kids Wear,820,1,820,30,574,3.2,1,Cash,Regular,1
TXN06614261,CUST237264,Zudio,35-44,Female,Tier 1,Ahmedabad,Offline,Summer,Shirts,800,3,2400,25,1800,4.2,10,Card,One-time,0
TXN68504204,CUST403254,Westside,55+,Female,Tier 3,Raipur,Offline,Festive,Accessories,690,1,690,40,414,2.9,9,Cash,One-time,0
TXN21260119,CUST076062,Westside,25-34,Female,Tier 1,Chennai,Offline,Festive,Footwear,1770,3,5310,25,3982,4.0,3,Wallet,Frequent,1
TXN32754530,CUST570477,Zudio,18-24,Female,Tier 1,Mumbai,Offline,Summer,Shirts,980,1,980,0,980,4.6,8,Card,Regular,1
TXN21562494,CUST677962,Zudio,18-24,Male,Tier 2,Vadodara,Offline,Summer,Shirts,840,1,840,10,756,4.2,5,Card,Regular,1
TXN96784432,CUST999361,Zudio,18-24,Male,Tier 1,Hyderabad,Offline,Monsoon,Ethnic Wear,1820,1,1820,10,1638,3.7,10,UPI,Regular,1
TXN60234609,CUST451465,Zudio,35-44,Male,Tier 1,Hyderabad,Offline,Summer,Ethnic Wear,1650,1,1650,30,1155,3.7,6,UPI,One-time,0
TXN86970245,CUST230518,Westside,18-24,Female,Tier 2,Bhopal,Online,Festive,Ethnic Wear,2350,1,2350,45,1292,4.0,25,UPI,Occasional,0
TXN29156282,CUST964243,Zudio,18-24,Female,Tier 1,Kolkata,Online,Monsoon,Dresses,1330,2,2660,0,2660,4.3,22,Card,Regular,1
TXN34273350,CUST613267,Zudio,18-24,Female,Tier 3,Mysuru,Offline,Festive,Footwear,1360,1,1360,20,1088,5.0,8,Cash,Frequent,1
TXN29469594,CUST416282,Zudio,55+,Male,Tier 2,Surat,Online,Summer,Footwear,970,1,970,30,679,4.0,14,UPI,Occasional,0
TXN23548745,CUST365043,Westside,25-34,Male,Tier 1,Hyderabad,Online,Winter,Shirts,1330,2,2660,15,2261,4.7,19,NetBanking,Frequent,1
TXN31141953,CUST879793,Zudio,18-24,Male,Tier 2,Jaipur,Online,Summer,Shirts,930,1,930,5,884,4.4,20,Card,Occasional,1
TXN44374367,CUST469163,Zudio,18-24,Male,Tier 3,Jodhpur,Online,Winter,Ethnic Wear,1600,1,1600,30,1120,4.1,20,Wallet,One-time,0
TXN72895305,CUST856596,Westside,18-24,Male,Tier 2,Jaipur,Offline,Summer,Jeans,1860,1,1860,20,1488,3.4,8,Cash,One-time,0
TXN32799598,CUST601575,Zudio,18-24,Male,Tier 3,Agra,Offline,Monsoon,Ethnic Wear,1700,1,1700,25,1275,4.1,4,Cash,Occasional,0
TXN75583674,CUST333791,Zudio,18-24,Female,Tier 2,Nagpur,Online,Festive,Accessories,490,1,490,35,318,2.7,19,UPI,One-time,0
TXN58350898,CUST746938,Westside,25-34,Male,Tier 2,Surat,Offline,Summer,Trousers,1790,1,1790,20,1432,3.1,10,Card,Occasional,0
TXN68130366,CUST117141,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Monsoon,Footwear,1200,1,1200,15,1020,3.6,10,Cash,Occasional,0
TXN85222235,CUST721513,Zudio,18-24,Female,Tier 2,Jaipur,Offline,Summer,Ethnic Wear,1490,1,1490,10,1341,3.7,10,Card,Frequent,1
TXN75077062,CUST766050,Westside,18-24,Male,Tier 1,Bengaluru,Online,Monsoon,Shirts,1220,1,1220,15,1037,3.9,14,Wallet,Regular,1
TXN15031272,CUST304287,Westside,35-44,Male,Tier 1,Pune,Offline,Festive,Footwear,1670,2,3340,30,2338,3.9,8,Card,One-time,0
TXN46957820,CUST860675,Westside,55+,Male,Tier 2,Surat,Offline,Festive,Accessories,620,1,620,15,527,4.5,9,UPI,Regular,1
TXN90462464,CUST702956,Zudio,18-24,Male,Tier 1,Pune,Offline,Winter,Shirts,1040,2,2080,0,2080,4.5,11,UPI,Regular,1
TXN74853468,CUST637470,Westside,25-34,Female,Tier 2,Indore,Online,Summer,Trousers,1800,1,1800,10,1620,4.2,17,UPI,One-time,0
TXN16744351,CUST522305,Zudio,55+,Female,Tier 1,Pune,Offline,Summer,Trousers,1350,1,1350,20,1080,4.6,4,Card,Frequent,1
TXN45996059,CUST254650,Zudio,18-24,Female,Tier 3,Jodhpur,Offline,Summer,Jeans,1340,2,2680,5,2546,4.0,6,Card,One-time,0
TXN03940127,CUST645715,Zudio,18-24,Male,Tier 1,Delhi,Online,Summer,Accessories,510,1,510,15,434,4.4,16,Wallet,Frequent,1
TXN14804592,CUST066935,Westside,35-44,Female,Tier 2,Nagpur,Online,Festive,Dresses,1990,1,1990,35,1294,4.1,26,Card,Regular,1
TXN78611759,CUST686435,Zudio,25-34,Male,Tier 2,Lucknow,Offline,Summer,Jeans,1330,2,2660,0,2660,4.4,7,UPI,Regular,1
TXN56463553,CUST808678,Westside,45-54,Female,Tier 2,Bhopal,Offline,Winter,Ethnic Wear,2320,1,2320,20,1856,4.5,7,UPI,Regular,1
TXN05602854,CUST583366,Zudio,18-24,Male,Tier 2,Lucknow,Offline,Festive,Shirts,900,1,900,30,630,4.1,7,UPI,One-time,0
TXN17473062,CUST858832,Zudio,25-34,Male,Tier 3,Amritsar,Offline,Monsoon,Footwear,1100,2,2200,10,1980,4.3,11,Cash,Occasional,0
TXN54245660,CUST509868,Zudio,18-24,Male,Tier 2,Patna,Offline,Festive,Dresses,1670,1,1670,15,1420,4.8,6,Card,Occasional,1
TXN03533842,CUST992351,Westside,25-34,Female,Tier 2,Coimbatore,Online,Festive,Shirts,1320,1,1320,20,1056,4.3,21,UPI,Frequent,1
TXN18295576,CUST166347,Zudio,25-34,Female,Tier 1,Kolkata,Offline,Festive,T-Shirts,550,2,1100,15,935,4.4,8,Cash,Occasional,0
TXN02596035,CUST327703,Zudio,18-24,Male,Tier 1,Pune,Online,Winter,Shirts,800,1,800,5,760,5.0,25,NetBanking,One-time,0
TXN18818792,CUST870508,Zudio,35-44,Female,Tier 1,Mumbai,Offline,Summer,Trousers,1250,2,2500,25,1875,4.1,6,Card,Regular,1
TXN94347256,CUST507330,Westside,18-24,Male,Tier 3,Raipur,Offline,Summer,Kids Wear,1210,1,1210,30,847,3.7,12,Cash,Occasional,0
TXN99552125,CUST756398,Zudio,25-34,Female,Tier 1,Pune,Online,Festive,T-Shirts,690,1,690,20,552,4.0,20,UPI,Occasional,0
TXN99492146,CUST938683,Zudio,35-44,Female,Tier 2,Surat,Online,Monsoon,Footwear,1400,1,1400,40,840,4.5,18,Card,Occasional,1
TXN93115761,CUST073218,Zudio,35-44,Male,Tier 2,Surat,Online,Monsoon,T-Shirts,630,1,630,0,630,3.2,18,Card,One-time,0
TXN93997945,CUST293351,Zudio,45-54,Female,Tier 1,Bengaluru,Offline,Monsoon,Shirts,970,1,970,25,728,3.2,9,Card,Frequent,1
TXN97349402,CUST837488,Westside,25-34,Male,Tier 1,Bengaluru,Offline,Festive,T-Shirts,840,1,840,35,546,3.7,9,UPI,Occasional,1
TXN86357205,CUST731458,Westside,35-44,Male,Tier 2,Bhopal,Online,Winter,Footwear,1830,1,1830,5,1738,4.2,11,UPI,Occasional,1
TXN61567826,CUST304647,Westside,18-24,Male,Tier 1,Chennai,Online,Festive,Trousers,1770,1,1770,15,1504,4.5,19,Card,Occasional,0
TXN05133896,CUST463917,Westside,25-34,Female,Tier 1,Bengaluru,Offline,Festive,T-Shirts,880,2,1760,25,1320,4.7,8,Wallet,Regular,1
TXN88135001,CUST424250,Westside,25-34,Male,Tier 2,Patna,Offline,Winter,Dresses,2090,2,4180,30,2926,5.0,9,UPI,One-time,0
TXN55165737,CUST405860,Zudio,25-34,Male,Tier 1,Ahmedabad,Online,Festive,Kids Wear,760,1,760,15,646,3.3,16,UPI,One-time,0
TXN76889661,CUST000328,Zudio,55+,Male,Tier 1,Hyderabad,Offline,Festive,Footwear,1240,2,2480,15,2108,4.3,2,UPI,Occasional,1
TXN59541974,CUST621493,Westside,25-34,Female,Tier 1,Bengaluru,Offline,Festive,Ethnic Wear,2400,1,2400,15,2040,4.2,9,UPI,Occasional,0
TXN20326689,CUST030271,Zudio,35-44,Male,Tier 3,Jodhpur,Offline,Festive,Trousers,1360,1,1360,25,1020,3.8,7,Wallet,Occasional,0
TXN65209030,CUST002754,Westside,35-44,Male,Tier 1,Ahmedabad,Offline,Festive,T-Shirts,860,1,860,15,731,4.1,6,UPI,Regular,1
TXN32501193,CUST285907,Zudio,18-24,Male,Tier 2,Coimbatore,Online,Winter,Jeans,1230,2,2460,5,2337,4.2,14,UPI,Occasional,1
TXN87499607,CUST420344,Zudio,25-34,Male,Tier 1,Mumbai,Online,Festive,Ethnic Wear,1760,2,3520,25,2640,4.0,16,UPI,Occasional,0
TXN23298041,CUST757126,Westside,18-24,Male,Tier 1,Kolkata,Online,Summer,Shirts,1280,1,1280,40,768,4.0,21,Card,Occasional,1
TXN57691617,CUST244174,Zudio,25-34,Male,Tier 1,Hyderabad,Offline,Festive,T-Shirts,680,1,680,30,476,3.4,4,Card,One-time,0
TXN17606203,CUST498107,Zudio,18-24,Female,Tier 3,Amritsar,Offline,Summer,Shirts,840,1,840,25,630,5.0,6,Cash,Regular,1
TXN04809735,CUST686159,Zudio,25-34,Female,Tier 1,Bengaluru,Offline,Summer,Ethnic Wear,1550,1,1550,45,853,4.5,6,UPI,Occasional,1
TXN26075960,CUST555636,Zudio,18-24,Male,Tier 1,Delhi,Offline,Monsoon,T-Shirts,660,1,660,0,660,3.2,4,UPI,One-time,0
TXN40369296,CUST939089,Westside,45-54,Female,Tier 2,Surat,Offline,Summer,Shirts,1230,1,1230,30,861,4.4,8,UPI,One-time,0
TXN63544825,CUST925491,Westside,55+,Male,Tier 2,Lucknow,Offline,Festive,Jeans,1740,1,1740,40,1044,4.7,7,UPI,One-time,0
TXN83446465,CUST054219,Zudio,18-24,Female,Tier 1,Delhi,Online,Festive,Dresses,1280,2,2560,25,1920,4.1,15,UPI,Regular,1
TXN63147497,CUST322668,Zudio,45-54,Female,Tier 2,Nagpur,Online,Monsoon,Ethnic Wear,1800,1,1800,5,1710,3.0,20,NetBanking,Regular,1
TXN19388403,CUST204988,Westside,35-44,Male,Tier 2,Patna,Offline,Festive,T-Shirts,920,3,2760,15,2346,3.8,10,UPI,Occasional,1
TXN60467283,CUST924257,Westside,35-44,Male,Tier 1,Mumbai,Online,Festive,Jeans,1770,1,1770,25,1328,3.6,11,Card,One-time,0
TXN86981973,CUST445502,Zudio,55+,Male,Tier 1,Mumbai,Offline,Festive,Footwear,1090,1,1090,25,818,4.5,9,Wallet,Regular,1
TXN33810954,CUST218187,Zudio,18-24,Male,Tier 1,Hyderabad,Offline,Festive,Shirts,900,1,900,25,675,4.1,5,Cash,Regular,1
TXN53044199,CUST995368,Zudio,18-24,Male,Tier 1,Mumbai,Offline,Winter,Footwear,1100,2,2200,0,2200,4.1,4,UPI,One-time,0
TXN51190125,CUST056326,Westside,25-34,Male,Tier 1,Kolkata,Offline,Festive,T-Shirts,830,2,1660,15,1411,4.0,7,Card,Occasional,0
TXN70139283,CUST875431,Zudio,25-34,Male,Tier 2,Lucknow,Offline,Summer,Shirts,750,1,750,0,750,4.6,5,Cash,One-time,0
TXN20936415,CUST688197,Zudio,25-34,Female,Tier 2,Lucknow,Offline,Festive,Footwear,1250,1,1250,25,938,4.2,9,Cash,Frequent,1
TXN42859462,CUST887314,Westside,45-54,Female,Tier 1,Delhi,Online,Festive,Shirts,1140,1,1140,30,798,4.2,19,Card,One-time,0
TXN10372563,CUST060103,Westside,25-34,Female,Tier 2,Bhopal,Offline,Summer,T-Shirts,850,1,850,10,765,4.5,3,Cash,Regular,1
TXN63137987,CUST735391,Zudio,25-34,Female,Tier 3,Dehradun,Offline,Winter,T-Shirts,630,3,1890,10,1701,3.8,6,UPI,Regular,1
TXN04132091,CUST227132,Zudio,18-24,Female,Tier 2,Jaipur,Online,Festive,T-Shirts,610,1,610,20,488,3.8,15,UPI,One-time,0
TXN55899920,CUST626563,Zudio,18-24,Male,Tier 1,Pune,Offline,Festive,T-Shirts,570,1,570,40,342,4.7,5,Wallet,One-time,0
TXN01974191,CUST141608,Zudio,25-34,Female,Tier 2,Indore,Offline,Winter,Ethnic Wear,1560,1,1560,15,1326,4.1,5,UPI,One-time,0
TXN11801570,CUST061574,Zudio,18-24,Male,Tier 1,Hyderabad,Online,Winter,Dresses,1500,1,1500,15,1275,4.2,15,Card,Regular,1
TXN66094504,CUST031722,Zudio,18-24,Male,Tier 3,Nashik,Offline,Festive,Dresses,1310,1,1310,25,982,4.5,4,Card,Occasional,0
TXN37534682,CUST547490,Westside,25-34,Female,Tier 1,Kolkata,Offline,Summer,T-Shirts,800,1,800,25,600,4.8,6,Card,Regular,1
TXN23081262,CUST958821,Westside,45-54,Male,Tier 1,Pune,Offline,Winter,T-Shirts,910,3,2730,25,2048,4.8,6,UPI,Regular,1
TXN26168644,CUST834622,Zudio,35-44,Female,Tier 2,Lucknow,Offline,Monsoon,Jeans,1310,1,1310,10,1179,5.0,6,Cash,Regular,1
